currency,customer_code,market_code,norm_sales_amount,order_date,product_code,sales_amount,sales_qty
INR,Cus003,Mark003,579,2018-02-12 00:00:00,Prod060,579,1
INR,Cus003,Mark003,579,2018-02-18 00:00:00,Prod060,579,1
INR,Cus003,Mark003,579,2018-02-21 00:00:00,Prod060,579,1
INR,Cus003,Mark003,579,2018-04-03 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2018-04-12 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2018-04-25 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2018-05-09 00:00:00,Prod161,579,1
INR,Cus003,Mark003,579,2018-05-24 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2018-06-28 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2018-09-14 00:00:00,Prod149,579,1
INR,Cus003,Mark003,579,2018-09-21 00:00:00,Prod149,579,1
INR,Cus003,Mark003,579,2018-10-10 00:00:00,Prod148,579,1
INR,Cus003,Mark003,579,2018-11-05 00:00:00,Prod148,579,1
INR,Cus003,Mark003,579,2018-11-08 00:00:00,Prod148,579,1
INR,Cus003,Mark003,579,2018-12-14 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2018-12-17 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2019-01-04 00:00:00,Prod148,579,1
INR,Cus003,Mark003,579,2019-01-11 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2019-01-30 00:00:00,Prod149,579,1
INR,Cus003,Mark003,579,2019-02-22 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2019-03-08 00:00:00,Prod167,579,1
INR,Cus003,Mark003,579,2019-03-25 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-03-27 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-04-30 00:00:00,Prod307,579,1
INR,Cus003,Mark003,579,2019-05-22 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-06-17 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-06-25 00:00:00,Prod307,579,1
INR,Cus003,Mark003,579,2019-06-29 00:00:00,Prod307,579,1
INR,Cus003,Mark003,579,2019-07-12 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-08-19 00:00:00,Prod307,579,1
INR,Cus003,Mark003,579,2019-08-26 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-10-04 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-10-07 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-10-14 00:00:00,Prod307,579,1
INR,Cus003,Mark003,579,2019-10-21 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2019-10-23 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2020-01-13 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2020-02-12 00:00:00,Prod113,579,2
INR,Cus003,Mark003,579,2020-04-16 00:00:00,Prod061,579,1
INR,Cus003,Mark003,5806,2020-02-26 00:00:00,Prod131,5806,5
INR,Cus003,Mark003,58093,2020-03-25 00:00:00,Prod061,58093,134
INR,Cus003,Mark003,583,2018-03-21 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-03-22 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-03-29 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-04-09 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-04-11 00:00:00,Prod002,583,1
INR,Cus003,Mark003,583,2018-04-16 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-04-23 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-04-27 00:00:00,Prod148,583,1
INR,Cus003,Mark003,583,2018-05-22 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-05-24 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-05-28 00:00:00,Prod167,583,1
INR,Cus003,Mark003,583,2018-06-05 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-06-26 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-07-12 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-07-13 00:00:00,Prod148,583,1
INR,Cus003,Mark003,583,2018-07-20 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-07-25 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-08-17 00:00:00,Prod149,583,1
INR,Cus003,Mark003,583,2018-09-03 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-09-17 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-09-25 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-10-15 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-10-19 00:00:00,Prod149,583,1
INR,Cus003,Mark003,583,2018-10-30 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-11-22 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2018-12-18 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2019-01-02 00:00:00,Prod167,583,1
INR,Cus003,Mark003,583,2019-01-09 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2019-01-16 00:00:00,Prod148,583,1
INR,Cus003,Mark003,583,2019-01-18 00:00:00,Prod149,583,1
INR,Cus003,Mark003,583,2019-01-29 00:00:00,Prod307,583,1
INR,Cus003,Mark003,583,2019-03-08 00:00:00,Prod149,583,1
INR,Cus003,Mark003,583,2019-04-08 00:00:00,Prod057,583,1
INR,Cus003,Mark003,583,2019-04-15 00:00:00,Prod057,583,1
INR,Cus003,Mark003,583,2019-06-14 00:00:00,Prod057,583,1
INR,Cus003,Mark003,5838,2017-12-15 00:00:00,Prod334,5838,5
INR,Cus003,Mark003,5847,2019-07-12 00:00:00,Prod065,5847,23
INR,Cus003,Mark003,588,2019-04-25 00:00:00,Prod060,588,1
INR,Cus003,Mark003,588,2019-05-21 00:00:00,Prod060,588,1
INR,Cus003,Mark003,588,2019-07-21 00:00:00,Prod060,588,1
INR,Cus003,Mark003,588,2019-08-07 00:00:00,Prod061,588,1
INR,Cus003,Mark003,588,2019-08-21 00:00:00,Prod061,588,1
INR,Cus003,Mark003,588,2019-11-02 00:00:00,Prod061,588,1
INR,Cus003,Mark003,588,2020-01-11 00:00:00,Prod061,588,1
INR,Cus003,Mark003,588,2020-02-04 00:00:00,Prod061,588,2
INR,Cus003,Mark003,5880,2017-11-03 00:00:00,Prod118,5880,22
INR,Cus003,Mark003,5880,2020-01-13 00:00:00,Prod061,5880,14
INR,Cus003,Mark003,5884,2019-04-18 00:00:00,Prod060,5884,13
INR,Cus003,Mark003,5884,2019-12-16 00:00:00,Prod061,5884,13
INR,Cus003,Mark003,5889,2019-10-07 00:00:00,Prod061,5889,15
INR,Cus003,Mark003,5889,2020-02-21 00:00:00,Prod061,5889,13
INR,Cus003,Mark003,5917,2019-04-30 00:00:00,Prod057,5917,15
INR,Cus003,Mark003,5921,2019-09-25 00:00:00,Prod061,5921,15
INR,Cus003,Mark003,593,2018-06-14 00:00:00,Prod057,593,2
INR,Cus003,Mark003,593,2019-03-19 00:00:00,Prod060,593,1
INR,Cus003,Mark003,593,2019-04-02 00:00:00,Prod060,593,1
INR,Cus003,Mark003,593,2019-06-03 00:00:00,Prod060,593,1
INR,Cus003,Mark003,593,2019-07-08 00:00:00,Prod060,593,1
INR,Cus003,Mark003,593,2019-07-25 00:00:00,Prod060,593,1
INR,Cus003,Mark003,593,2019-07-31 00:00:00,Prod060,593,1
INR,Cus003,Mark003,593,2019-08-08 00:00:00,Prod061,593,2
INR,Cus003,Mark003,593,2019-08-19 00:00:00,Prod061,593,1
INR,Cus003,Mark003,593,2019-10-30 00:00:00,Prod061,593,1
INR,Cus003,Mark003,593,2019-11-25 00:00:00,Prod061,593,1
INR,Cus003,Mark003,593,2019-11-28 00:00:00,Prod061,593,2
INR,Cus003,Mark003,593,2019-12-03 00:00:00,Prod061,593,1
INR,Cus003,Mark003,593,2019-12-12 00:00:00,Prod061,593,2
INR,Cus003,Mark003,593,2020-01-14 00:00:00,Prod061,593,1
INR,Cus003,Mark003,593,2020-03-03 00:00:00,Prod061,593,1
INR,Cus003,Mark003,593,2020-05-04 00:00:00,Prod113,593,2
INR,Cus003,Mark003,593,2020-06-02 00:00:00,Prod113,593,2
INR,Cus003,Mark003,593,2020-06-12 00:00:00,Prod113,593,2
INR,Cus003,Mark003,5940,2018-02-09 00:00:00,Prod337,5940,3
INR,Cus003,Mark003,5944,2018-09-26 00:00:00,Prod060,5944,14
INR,Cus003,Mark003,5949,2018-08-01 00:00:00,Prod060,5949,14
INR,Cus003,Mark003,5958,2019-03-22 00:00:00,Prod326,5958,4
INR,Cus003,Mark003,5958,2019-06-14 00:00:00,Prod326,5958,3
INR,Cus003,Mark003,5958,2019-07-03 00:00:00,Prod326,5958,3
INR,Cus003,Mark003,5963,2019-03-22 00:00:00,Prod327,5963,3
INR,Cus003,Mark003,597,2019-11-25 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-11-28 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-12-05 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-12-06 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-12-09 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-12-16 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-12-23 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2019-12-26 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-01-03 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-01-14 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-01-28 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-02-06 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-02-10 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-02-11 00:00:00,Prod326,597,1
INR,Cus003,Mark003,597,2020-02-28 00:00:00,Prod326,597,1
INR,Cus003,Mark003,5972,2018-07-19 00:00:00,Prod167,5972,5
INR,Cus003,Mark003,59769,2018-11-02 00:00:00,Prod060,59769,140
INR,Cus003,Mark003,5977,2018-11-19 00:00:00,Prod060,5977,14
INR,Cus003,Mark003,5977,2020-06-12 00:00:00,Prod318,5977,5
INR,Cus003,Mark003,5986,2018-06-15 00:00:00,Prod133,5986,6
INR,Cus003,Mark003,6000,2019-03-27 00:00:00,Prod318,6000,5
INR,Cus003,Mark003,6000,2019-09-25 00:00:00,Prod318,6000,6
INR,Cus003,Mark003,6000,2019-10-23 00:00:00,Prod318,6000,5
INR,Cus003,Mark003,6019,2019-08-09 00:00:00,Prod059,6019,9
INR,Cus003,Mark003,602,2018-07-11 00:00:00,Prod065,602,3
INR,Cus003,Mark003,6032,2018-04-11 00:00:00,Prod326,6032,3
INR,Cus003,Mark003,6037,2018-05-04 00:00:00,Prod327,6037,3
INR,Cus003,Mark003,6037,2018-11-02 00:00:00,Prod326,6037,3
INR,Cus003,Mark003,6037,2019-12-27 00:00:00,Prod327,6037,3
INR,Cus003,Mark003,6046,2018-12-21 00:00:00,Prod120,6046,16
INR,Cus003,Mark003,6046,2019-12-27 00:00:00,Prod065,6046,23
INR,Cus003,Mark003,6056,2017-12-29 00:00:00,Prod060,6056,14
INR,Cus003,Mark003,6056,2020-04-30 00:00:00,Prod061,6056,14
INR,Cus003,Mark003,6056,2020-06-12 00:00:00,Prod061,6056,14
INR,Cus003,Mark003,606,2018-06-11 00:00:00,Prod098,606,5
INR,Cus003,Mark003,606,2018-09-25 00:00:00,Prod098,606,5
INR,Cus003,Mark003,606,2020-02-25 00:00:00,Prod338,606,1
INR,Cus003,Mark003,6065,2019-10-21 00:00:00,Prod334,6065,5
INR,Cus003,Mark003,6074,2018-04-06 00:00:00,Prod318,6074,5
INR,Cus003,Mark003,6074,2018-05-09 00:00:00,Prod318,6074,5
INR,Cus003,Mark003,6074,2018-09-13 00:00:00,Prod318,6074,5
INR,Cus003,Mark003,6074,2018-12-14 00:00:00,Prod318,6074,5
INR,Cus003,Mark003,6074,2019-01-30 00:00:00,Prod318,6074,6
INR,Cus003,Mark003,6079,2018-05-25 00:00:00,Prod167,6079,6
INR,Cus003,Mark003,61009,2018-10-26 00:00:00,Prod326,61009,30
INR,Cus003,Mark003,61093,2019-07-25 00:00:00,Prod327,61093,27
INR,Cus003,Mark003,611,2017-10-09 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2017-10-12 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2017-11-02 00:00:00,Prod098,611,5
INR,Cus003,Mark003,611,2017-11-07 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2017-11-13 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2017-11-14 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2017-12-04 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2017-12-07 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2018-01-16 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2018-01-29 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2018-02-08 00:00:00,Prod098,611,5
INR,Cus003,Mark003,611,2018-02-15 00:00:00,Prod307,611,1
INR,Cus003,Mark003,611,2018-05-24 00:00:00,Prod098,611,5
INR,Cus003,Mark003,611,2019-07-26 00:00:00,Prod133,611,1
INR,Cus003,Mark003,611,2020-04-03 00:00:00,Prod266,611,1
INR,Cus003,Mark003,611,2020-04-30 00:00:00,Prod266,611,1
INR,Cus003,Mark003,611,2020-06-12 00:00:00,Prod266,611,1
INR,Cus003,Mark003,611,2020-06-15 00:00:00,Prod266,611,1
INR,Cus003,Mark003,6111,2017-11-29 00:00:00,Prod307,6111,7
INR,Cus003,Mark003,6116,2018-05-23 00:00:00,Prod334,6116,5
INR,Cus003,Mark003,61194,2018-11-22 00:00:00,Prod131,61194,54
INR,Cus003,Mark003,6134,2018-07-19 00:00:00,Prod307,6134,7
INR,Cus003,Mark003,6139,2018-06-01 00:00:00,Prod334,6139,5
INR,Cus003,Mark003,6139,2018-06-26 00:00:00,Prod334,6139,5
INR,Cus003,Mark003,6157,2019-05-27 00:00:00,Prod065,6157,25
INR,Cus003,Mark003,6162,2018-07-30 00:00:00,Prod167,6162,5
INR,Cus003,Mark003,6167,2018-05-11 00:00:00,Prod148,6167,5
INR,Cus003,Mark003,61759,2018-04-18 00:00:00,Prod167,61759,57
INR,Cus003,Mark003,6176,2019-04-09 00:00:00,Prod060,6176,14
INR,Cus003,Mark003,6176,2019-11-18 00:00:00,Prod061,6176,14
INR,Cus003,Mark003,6190,2019-05-20 00:00:00,Prod131,6190,6
INR,Cus003,Mark003,6190,2019-12-20 00:00:00,Prod334,6190,6
INR,Cus003,Mark003,6194,2018-08-08 00:00:00,Prod133,6194,6
INR,Cus003,Mark003,620,2018-01-15 00:00:00,Prod118,620,2
INR,Cus003,Mark003,620,2018-03-26 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2018-04-05 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2018-06-05 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2018-07-19 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2018-09-06 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2018-09-18 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2018-10-01 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2019-01-28 00:00:00,Prod133,620,1
INR,Cus003,Mark003,620,2019-05-07 00:00:00,Prod120,620,2
INR,Cus003,Mark003,620,2019-07-05 00:00:00,Prod145,620,1
INR,Cus003,Mark003,620,2019-09-09 00:00:00,Prod121,620,2
INR,Cus003,Mark003,620,2019-10-15 00:00:00,Prod121,620,2
INR,Cus003,Mark003,6227,2019-05-10 00:00:00,Prod065,6227,24
INR,Cus003,Mark003,6231,2019-09-06 00:00:00,Prod065,6231,24
INR,Cus003,Mark003,625,2017-11-02 00:00:00,Prod118,625,2
INR,Cus003,Mark003,625,2017-11-10 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2017-12-12 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2017-12-19 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2017-12-26 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2017-12-28 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2018-01-18 00:00:00,Prod118,625,2
INR,Cus003,Mark003,625,2018-01-24 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2018-04-27 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2018-05-02 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2018-06-25 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2018-07-02 00:00:00,Prod133,625,1
INR,Cus003,Mark003,625,2019-01-02 00:00:00,Prod120,625,2
INR,Cus003,Mark003,625,2019-02-27 00:00:00,Prod120,625,2
INR,Cus003,Mark003,625,2019-06-21 00:00:00,Prod120,625,2
INR,Cus003,Mark003,625,2019-07-18 00:00:00,Prod121,625,2
INR,Cus003,Mark003,625,2019-12-30 00:00:00,Prod121,625,2
INR,Cus003,Mark003,6250,2017-10-20 00:00:00,Prod334,6250,5
INR,Cus003,Mark003,6259,2020-05-28 00:00:00,Prod065,6259,24
INR,Cus003,Mark003,6264,2019-04-05 00:00:00,Prod131,6264,6
INR,Cus003,Mark003,62824,2019-12-04 00:00:00,Prod307,62824,81
INR,Cus003,Mark003,6292,2018-11-23 00:00:00,Prod120,6292,17
INR,Cus003,Mark003,630,2019-11-08 00:00:00,Prod058,630,2
INR,Cus003,Mark003,630,2020-01-20 00:00:00,Prod060,630,2
INR,Cus003,Mark003,6306,2019-03-22 00:00:00,Prod120,6306,17
INR,Cus003,Mark003,6315,2017-11-03 00:00:00,Prod318,6315,6
INR,Cus003,Mark003,63231,2019-02-08 00:00:00,Prod131,63231,56
INR,Cus003,Mark003,6324,2018-02-09 00:00:00,Prod318,6324,6
INR,Cus003,Mark003,634,2018-09-27 00:00:00,Prod118,634,2
INR,Cus003,Mark003,634,2020-05-04 00:00:00,Prod121,634,2
INR,Cus003,Mark003,634,2020-06-11 00:00:00,Prod121,634,2
INR,Cus003,Mark003,6343,2019-04-30 00:00:00,Prod120,6343,17
INR,Cus003,Mark003,6347,2020-05-22 00:00:00,Prod061,6347,15
INR,Cus003,Mark003,6352,2019-02-22 00:00:00,Prod131,6352,6
INR,Cus003,Mark003,6375,2019-04-05 00:00:00,Prod318,6375,6
INR,Cus003,Mark003,639,2018-05-02 00:00:00,Prod118,639,2
INR,Cus003,Mark003,639,2018-06-22 00:00:00,Prod118,639,2
INR,Cus003,Mark003,639,2019-11-28 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2019-12-05 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2019-12-06 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2019-12-23 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2019-12-27 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-01-09 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-01-14 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-02-17 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-02-20 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-02-22 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-02-27 00:00:00,Prod337,639,1
INR,Cus003,Mark003,639,2020-03-05 00:00:00,Prod337,639,1
INR,Cus003,Mark003,6403,2020-01-20 00:00:00,Prod337,6403,3
INR,Cus003,Mark003,6407,2018-07-27 00:00:00,Prod133,6407,6
INR,Cus003,Mark003,6426,2017-11-14 00:00:00,Prod133,6426,6
INR,Cus003,Mark003,6426,2018-10-12 00:00:00,Prod307,6426,7
INR,Cus003,Mark003,6426,2018-11-23 00:00:00,Prod307,6426,7
INR,Cus003,Mark003,644,2017-10-30 00:00:00,Prod188,644,1
INR,Cus003,Mark003,644,2017-11-06 00:00:00,Prod188,644,1
INR,Cus003,Mark003,644,2017-12-01 00:00:00,Prod188,644,1
INR,Cus003,Mark003,644,2017-12-15 00:00:00,Prod188,644,1
INR,Cus003,Mark003,644,2017-12-27 00:00:00,Prod188,644,1
INR,Cus003,Mark003,644,2018-04-11 00:00:00,Prod118,644,2
INR,Cus003,Mark003,64412,2019-04-05 00:00:00,Prod060,64412,146
INR,Cus003,Mark003,6454,2017-11-29 00:00:00,Prod188,6454,5
INR,Cus003,Mark003,6454,2018-07-13 00:00:00,Prod318,6454,6
INR,Cus003,Mark003,6454,2018-08-29 00:00:00,Prod318,6454,6
INR,Cus003,Mark003,6454,2018-09-07 00:00:00,Prod318,6454,6
INR,Cus003,Mark003,6454,2018-09-21 00:00:00,Prod318,6454,6
INR,Cus003,Mark003,6454,2018-09-26 00:00:00,Prod318,6454,6
INR,Cus003,Mark003,6454,2019-03-20 00:00:00,Prod103,6454,5
INR,Cus003,Mark003,6454,2019-09-26 00:00:00,Prod103,6454,5
INR,Cus003,Mark003,6463,2019-10-18 00:00:00,Prod334,6463,5
INR,Cus003,Mark003,6472,2019-07-15 00:00:00,Prod060,6472,15
INR,Cus003,Mark003,648,2018-07-03 00:00:00,Prod065,648,3
INR,Cus003,Mark003,648,2019-06-11 00:00:00,Prod057,648,1
INR,Cus003,Mark003,6486,2019-07-12 00:00:00,Prod131,6486,6
INR,Cus003,Mark003,6486,2020-02-24 00:00:00,Prod131,6486,6
INR,Cus003,Mark003,6491,2018-03-23 00:00:00,Prod337,6491,3
INR,Cus003,Mark003,6491,2018-08-30 00:00:00,Prod057,6491,16
INR,Cus003,Mark003,65,2020-06-26 00:00:00,Prod121,65,1
INR,Cus003,Mark003,6514,2018-09-12 00:00:00,Prod060,6514,15
INR,Cus003,Mark003,6514,2019-02-25 00:00:00,Prod131,6514,6
INR,Cus003,Mark003,6519,2020-06-03 00:00:00,Prod326,6519,3
INR,Cus003,Mark003,6528,2019-01-18 00:00:00,Prod060,6528,199
INR,Cus003,Mark003,653,2020-03-23 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-04-01 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-04-06 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-04-08 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-05-07 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-05-13 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-05-18 00:00:00,Prod326,653,1
INR,Cus003,Mark003,653,2020-05-19 00:00:00,Prod326,653,1
INR,Cus003,Mark003,6537,2019-05-27 00:00:00,Prod334,6537,6
INR,Cus003,Mark003,6546,2018-09-21 00:00:00,Prod334,6546,5
INR,Cus003,Mark003,6556,2019-12-27 00:00:00,Prod326,6556,4
INR,Cus003,Mark003,6569,2017-11-14 00:00:00,Prod326,6569,3
INR,Cus003,Mark003,6569,2019-03-22 00:00:00,Prod065,6569,25
INR,Cus003,Mark003,657,2017-10-09 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-10-27 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-11-02 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-11-09 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-11-13 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-11-20 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-11-21 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-12-04 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-12-07 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-12-11 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2017-12-14 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-01-08 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-01-09 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-01-11 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-01-23 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-03 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-05 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-09 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-13 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-15 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-18 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-21 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-02-22 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-03-01 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-03-05 00:00:00,Prod326,657,1
INR,Cus003,Mark003,657,2018-09-21 00:00:00,Prod113,657,2
INR,Cus003,Mark003,657,2020-02-25 00:00:00,Prod318,657,1
INR,Cus003,Mark003,6574,2019-03-29 00:00:00,Prod065,6574,25
INR,Cus003,Mark003,6616,2019-06-07 00:00:00,Prod326,6616,3
INR,Cus003,Mark003,662,2018-09-13 00:00:00,Prod113,662,2
INR,Cus003,Mark003,662,2018-12-27 00:00:00,Prod113,662,2
INR,Cus003,Mark003,662,2019-01-28 00:00:00,Prod113,662,2
INR,Cus003,Mark003,662,2019-03-19 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-03-26 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-04-23 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-04-26 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-04-29 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-05-02 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-05-03 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-05-15 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-05-23 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-06-18 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-06-21 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-07-17 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-07-19 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-07-23 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-08-02 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-08-06 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-08-16 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-08-29 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-09-17 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-09-18 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-09-19 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-09-23 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-09-27 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-10-11 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-10-22 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-10-25 00:00:00,Prod326,662,1
INR,Cus003,Mark003,662,2019-10-28 00:00:00,Prod326,662,1
INR,Cus003,Mark003,6620,2019-03-27 00:00:00,Prod326,6620,3
INR,Cus003,Mark003,6620,2019-09-20 00:00:00,Prod326,6620,3
INR,Cus003,Mark003,66245,2018-04-19 00:00:00,Prod167,66245,57
